CUSTOMER_ID,WEEK_START,WEEK_END,AGGREGATE_AMOUNT,TXN_COUNT,ARCHETYPE,IS_TRULY_SUSPICIOUS
CU-100310,2026-06-01,2026-06-07,816550.95,8,LAYERING,TRUE
CU-100310,2026-08-03,2026-08-09,828410.25,10,LAYERING,TRUE
CU-100312,2025-07-21,2025-07-27,975216.85,6,CASH_BUSINESS,FALSE
CU-100312,2025-11-03,2025-11-09,975589.00,10,CASH_BUSINESS,FALSE
CU-100312,2025-11-17,2025-11-23,958457.59,11,CASH_BUSINESS,FALSE
CU-100312,2025-12-22,2025-12-28,998952.79,11,CASH_BUSINESS,FALSE
CU-100312,2026-04-06,2026-04-12,845128.62,9,CASH_BUSINESS,FALSE
CU-100312,2026-07-27,2026-08-02,947777.96,5,CASH_BUSINESS,FALSE
CU-100314,2025-06-30,2025-07-06,950452.67,6,CASH_BUSINESS,FALSE
CU-100318,2025-07-07,2025-07-13,841201.82,8,CASH_BUSINESS,FALSE
CU-100318,2025-07-28,2025-08-03,843030.89,2,CASH_BUSINESS,FALSE
CU-100318,2025-08-18,2025-08-24,976244.69,4,CASH_BUSINESS,FALSE
CU-100318,2025-08-25,2025-08-31,866650.77,7,CASH_BUSINESS,FALSE
CU-100318,2025-09-01,2025-09-07,953130.24,8,CASH_BUSINESS,FALSE
CU-100318,2025-09-15,2025-09-21,813662.78,8,CASH_BUSINESS,FALSE
CU-100318,2025-09-22,2025-09-28,832424.76,4,CASH_BUSINESS,FALSE
CU-100318,2025-10-27,2025-11-02,804029.40,3,CASH_BUSINESS,FALSE
CU-100318,2025-11-10,2025-11-16,887614.21,6,CASH_BUSINESS,FALSE
CU-100318,2025-12-22,2025-12-28,816494.59,3,CASH_BUSINESS,FALSE
CU-100318,2026-01-05,2026-01-11,905945.07,3,CASH_BUSINESS,FALSE
CU-100318,2026-02-02,2026-02-08,807890.04,7,CASH_BUSINESS,FALSE
CU-100318,2026-02-16,2026-02-22,918560.95,6,CASH_BUSINESS,FALSE
CU-100318,2026-02-23,2026-03-01,914572.93,3,CASH_BUSINESS,FALSE
CU-100318,2026-03-09,2026-03-15,912889.14,3,CASH_BUSINESS,FALSE
CU-100318,2026-03-23,2026-03-29,941772.80,5,CASH_BUSINESS,FALSE
CU-100318,2026-04-06,2026-04-12,893687.14,6,CASH_BUSINESS,FALSE
CU-100318,2026-04-20,2026-04-26,899946.65,4,CASH_BUSINESS,FALSE
CU-100318,2026-04-27,2026-05-03,870649.17,5,CASH_BUSINESS,FALSE
CU-100318,2026-05-11,2026-05-17,930178.76,8,CASH_BUSINESS,FALSE
CU-100318,2026-06-29,2026-07-05,969141.39,3,CASH_BUSINESS,FALSE
CU-100318,2026-07-06,2026-07-12,963810.86,7,CASH_BUSINESS,FALSE
CU-100319,2025-06-30,2025-07-06,808925.04,8,MULE,TRUE
CU-100319,2025-07-14,2025-07-20,825760.46,2,MULE,TRUE
CU-100319,2025-08-04,2025-08-10,842712.29,2,MULE,TRUE
CU-100319,2025-08-18,2025-08-24,918870.19,5,MULE,TRUE
CU-100319,2025-09-01,2025-09-07,816335.85,7,MULE,TRUE
CU-100319,2025-09-08,2025-09-14,921805.23,5,MULE,TRUE
CU-100319,2025-10-06,2025-10-12,855470.68,4,MULE,TRUE
CU-100319,2025-10-20,2025-10-26,876743.05,4,MULE,TRUE
CU-100319,2025-11-03,2025-11-09,805184.75,5,MULE,TRUE
CU-100319,2025-11-17,2025-11-23,856845.45,7,MULE,TRUE
CU-100319,2026-01-12,2026-01-18,926623.24,2,MULE,TRUE
CU-100319,2026-01-19,2026-01-25,965162.59,5,MULE,TRUE
CU-100319,2026-02-16,2026-02-22,853011.79,6,MULE,TRUE
CU-100319,2026-02-23,2026-03-01,951617.51,4,MULE,TRUE
CU-100319,2026-03-30,2026-04-05,847950.11,5,MULE,TRUE
CU-100319,2026-04-06,2026-04-12,807048.35,7,MULE,TRUE
CU-100319,2026-04-13,2026-04-19,879981.27,7,MULE,TRUE
CU-100319,2026-04-20,2026-04-26,976267.77,5,MULE,TRUE
CU-100319,2026-05-11,2026-05-17,839534.50,5,MULE,TRUE
CU-100319,2026-05-18,2026-05-24,916274.73,6,MULE,TRUE
CU-100319,2026-06-29,2026-07-05,898323.23,5,MULE,TRUE
CU-100319,2026-07-13,2026-07-19,887944.51,4,MULE,TRUE
CU-100319,2026-07-20,2026-07-26,969968.29,7,MULE,TRUE
CU-100319,2026-07-27,2026-08-02,960239.67,7,MULE,TRUE
CU-100320,2025-06-30,2025-07-06,859044.24,5,CASH_BUSINESS,FALSE
CU-100320,2025-07-07,2025-07-13,959305.72,5,CASH_BUSINESS,FALSE
CU-100320,2025-07-14,2025-07-20,947689.58,3,CASH_BUSINESS,FALSE
CU-100320,2025-07-28,2025-08-03,865028.54,5,CASH_BUSINESS,FALSE
CU-100320,2025-08-04,2025-08-10,922733.00,4,CASH_BUSINESS,FALSE
CU-100320,2025-08-11,2025-08-17,853837.04,3,CASH_BUSINESS,FALSE
CU-100320,2025-08-25,2025-08-31,958072.39,6,CASH_BUSINESS,FALSE
CU-100320,2025-09-01,2025-09-07,837516.88,7,CASH_BUSINESS,FALSE
CU-100320,2025-09-15,2025-09-21,928426.85,7,CASH_BUSINESS,FALSE
CU-100320,2025-09-22,2025-09-28,901557.00,3,CASH_BUSINESS,FALSE
CU-100321,2025-07-14,2025-07-20,923097.11,5,MULE,TRUE
CU-100321,2025-07-21,2025-07-27,973129.91,5,MULE,TRUE
CU-100321,2025-07-28,2025-08-03,840146.78,4,MULE,TRUE
CU-100321,2025-08-04,2025-08-10,944281.14,5,MULE,TRUE
CU-100321,2025-08-11,2025-08-17,927344.39,6,MULE,TRUE
CU-100321,2025-09-22,2025-09-28,897417.24,5,MULE,TRUE
CU-100321,2025-09-29,2025-10-05,871266.50,3,MULE,TRUE
CU-100321,2025-10-06,2025-10-12,809613.71,8,MULE,TRUE
CU-100321,2025-11-10,2025-11-16,917407.13,2,MULE,TRUE
CU-100321,2025-11-17,2025-11-23,824031.12,7,MULE,TRUE
CU-100321,2025-12-08,2025-12-14,956108.18,4,MULE,TRUE
CU-100321,2026-01-12,2026-01-18,846502.33,4,MULE,TRUE
CU-100321,2026-01-26,2026-02-01,822099.02,4,MULE,TRUE
CU-100321,2026-02-02,2026-02-08,883640.78,5,MULE,TRUE
CU-100321,2026-02-09,2026-02-15,977924.29,3,MULE,TRUE
CU-100321,2026-02-16,2026-02-22,953601.69,5,MULE,TRUE
CU-100321,2026-03-02,2026-03-08,859299.92,3,MULE,TRUE
CU-100321,2026-04-06,2026-04-12,907297.26,5,MULE,TRUE
CU-100321,2026-04-20,2026-04-26,835984.20,2,MULE,TRUE
CU-100321,2026-04-27,2026-05-03,974900.99,4,MULE,TRUE
CU-100321,2026-05-04,2026-05-10,815418.45,4,MULE,TRUE
CU-100321,2026-05-18,2026-05-24,853105.39,2,MULE,TRUE
CU-100321,2026-05-25,2026-05-31,916199.66,7,MULE,TRUE
CU-100321,2026-06-08,2026-06-14,830709.93,4,MULE,TRUE
CU-100321,2026-06-22,2026-06-28,913915.06,2,MULE,TRUE
CU-100321,2026-07-06,2026-07-12,860594.55,2,MULE,TRUE
CU-100321,2026-07-13,2026-07-19,937793.53,3,MULE,TRUE
CU-100321,2026-07-27,2026-08-02,830236.36,6,MULE,TRUE
CU-100321,2026-08-03,2026-08-09,805747.81,2,MULE,TRUE
CU-100331,2025-07-07,2025-07-13,940196.82,7,MULE,TRUE
CU-100331,2025-07-14,2025-07-20,802509.26,4,MULE,TRUE
CU-100331,2025-08-04,2025-08-10,841194.61,5,MULE,TRUE
CU-100331,2025-09-01,2025-09-07,859109.39,4,MULE,TRUE
CU-100331,2025-10-06,2025-10-12,856254.98,3,MULE,TRUE
CU-100331,2025-10-27,2025-11-02,880004.65,3,MULE,TRUE
CU-100331,2025-12-01,2025-12-07,860687.91,5,MULE,TRUE
CU-100331,2025-12-08,2025-12-14,963760.79,6,MULE,TRUE
CU-100331,2025-12-15,2025-12-21,849814.62,3,MULE,TRUE
CU-100331,2025-12-29,2026-01-04,942851.18,3,MULE,TRUE
CU-100331,2026-01-26,2026-02-01,940700.45,6,MULE,TRUE
CU-100331,2026-02-16,2026-02-22,831424.63,3,MULE,TRUE
CU-100331,2026-02-23,2026-03-01,881746.98,7,MULE,TRUE
CU-100331,2026-03-30,2026-04-05,851298.27,7,MULE,TRUE
CU-100331,2026-04-06,2026-04-12,807759.49,4,MULE,TRUE
CU-100331,2026-04-13,2026-04-19,848186.66,5,MULE,TRUE
CU-100331,2026-04-27,2026-05-03,859720.99,5,MULE,TRUE
CU-100331,2026-05-11,2026-05-17,903179.58,4,MULE,TRUE
CU-100331,2026-05-18,2026-05-24,809034.05,5,MULE,TRUE
CU-100331,2026-06-22,2026-06-28,891698.21,4,MULE,TRUE
CU-100331,2026-06-29,2026-07-05,959889.92,6,MULE,TRUE
CU-100331,2026-07-06,2026-07-12,883625.59,2,MULE,TRUE
CU-100331,2026-07-13,2026-07-19,880840.99,6,MULE,TRUE
CU-100331,2026-07-20,2026-07-26,871336.81,6,MULE,TRUE
CU-100333,2025-08-18,2025-08-24,848444.84,5,CASH_BUSINESS,FALSE
CU-100333,2025-10-27,2025-11-02,954914.78,2,CASH_BUSINESS,FALSE
CU-100333,2025-11-17,2025-11-23,993657.88,7,CASH_BUSINESS,FALSE
CU-100333,2025-11-24,2025-11-30,808595.99,2,CASH_BUSINESS,FALSE
CU-100333,2025-12-22,2025-12-28,875346.63,10,CASH_BUSINESS,FALSE
CU-100333,2025-12-29,2026-01-04,962656.26,6,CASH_BUSINESS,FALSE
CU-100333,2026-03-09,2026-03-15,827311.84,5,CASH_BUSINESS,FALSE
CU-100333,2026-05-18,2026-05-24,964902.25,11,CASH_BUSINESS,FALSE
CU-100336,2025-08-04,2025-08-10,974694.32,9,CASH_BUSINESS,FALSE
CU-100336,2025-09-01,2025-09-07,890077.52,10,CASH_BUSINESS,FALSE
CU-100336,2026-01-26,2026-02-01,932609.27,10,CASH_BUSINESS,FALSE
CU-100336,2026-03-30,2026-04-05,983595.67,10,CASH_BUSINESS,FALSE
CU-100336,2026-04-13,2026-04-19,983190.98,6,CASH_BUSINESS,FALSE
CU-100336,2026-06-22,2026-06-28,992394.31,12,CASH_BUSINESS,FALSE
CU-100339,2025-07-14,2025-07-20,928298.89,10,CASH_BUSINESS,FALSE
CU-100339,2025-07-21,2025-07-27,935821.83,11,CASH_BUSINESS,FALSE
CU-100339,2025-08-11,2025-08-17,955128.99,12,CASH_BUSINESS,FALSE
CU-100339,2025-08-18,2025-08-24,954182.62,6,CASH_BUSINESS,FALSE
CU-100339,2025-09-15,2025-09-21,940497.27,7,CASH_BUSINESS,FALSE
CU-100339,2025-09-22,2025-09-28,988923.16,10,CASH_BUSINESS,FALSE
CU-100339,2025-10-06,2025-10-12,844642.04,10,CASH_BUSINESS,FALSE
CU-100339,2025-10-20,2025-10-26,919670.50,5,CASH_BUSINESS,FALSE
CU-100339,2025-11-10,2025-11-16,917388.26,7,CASH_BUSINESS,FALSE
CU-100339,2025-12-29,2026-01-04,998460.04,12,CASH_BUSINESS,FALSE
CU-100339,2026-01-26,2026-02-01,988466.19,11,CASH_BUSINESS,FALSE
CU-100339,2026-02-16,2026-02-22,880268.00,5,CASH_BUSINESS,FALSE
CU-100339,2026-03-02,2026-03-08,854601.88,5,CASH_BUSINESS,FALSE
CU-100339,2026-03-23,2026-03-29,951642.47,12,CASH_BUSINESS,FALSE
CU-100339,2026-03-30,2026-04-05,816765.04,5,CASH_BUSINESS,FALSE
CU-100339,2026-04-13,2026-04-19,907766.76,6,CASH_BUSINESS,FALSE
CU-100339,2026-05-04,2026-05-10,855246.97,10,CASH_BUSINESS,FALSE
CU-100339,2026-05-11,2026-05-17,919939.63,9,CASH_BUSINESS,FALSE
CU-100339,2026-05-25,2026-05-31,943752.80,10,CASH_BUSINESS,FALSE
CU-100339,2026-06-08,2026-06-14,816960.68,5,CASH_BUSINESS,FALSE
CU-100339,2026-07-13,2026-07-19,884160.02,8,CASH_BUSINESS,FALSE
CU-100339,2026-07-20,2026-07-26,901377.15,8,CASH_BUSINESS,FALSE
CU-100339,2026-08-03,2026-08-09,853572.76,11,CASH_BUSINESS,FALSE
CU-100341,2025-07-28,2025-08-03,996219.55,7,LAYERING,TRUE
CU-100341,2026-07-20,2026-07-26,853119.29,11,LAYERING,TRUE
CU-100343,2025-11-24,2025-11-30,965306.23,7,LAYERING,TRUE
CU-100344,2025-07-07,2025-07-13,951583.36,4,MULE,TRUE
CU-100344,2025-07-14,2025-07-20,959742.94,7,MULE,TRUE
CU-100344,2025-07-21,2025-07-27,872334.68,7,MULE,TRUE
CU-100344,2025-07-28,2025-08-03,912935.37,5,MULE,TRUE
CU-100344,2025-08-04,2025-08-10,831347.35,4,MULE,TRUE
CU-100344,2025-08-11,2025-08-17,884253.34,2,MULE,TRUE
CU-100344,2025-11-03,2025-11-09,910255.57,7,MULE,TRUE
CU-100344,2025-11-17,2025-11-23,921591.51,5,MULE,TRUE
CU-100344,2025-11-24,2025-11-30,858963.57,7,MULE,TRUE
CU-100344,2026-03-02,2026-03-08,833865.18,4,MULE,TRUE
CU-100344,2026-03-09,2026-03-15,950217.60,3,MULE,TRUE
CU-100344,2026-03-16,2026-03-22,881145.78,4,MULE,TRUE
CU-100344,2026-03-23,2026-03-29,873787.19,3,MULE,TRUE
CU-100344,2026-03-30,2026-04-05,872490.81,4,MULE,TRUE
CU-100344,2026-04-13,2026-04-19,822852.32,6,MULE,TRUE
CU-100344,2026-04-20,2026-04-26,932681.62,5,MULE,TRUE
CU-100345,2025-07-07,2025-07-13,993007.24,8,CASH_BUSINESS,FALSE
CU-100345,2025-08-04,2025-08-10,870428.55,2,CASH_BUSINESS,FALSE
CU-100345,2025-08-11,2025-08-17,935541.24,12,CASH_BUSINESS,FALSE
CU-100345,2025-08-18,2025-08-24,827530.62,9,CASH_BUSINESS,FALSE
CU-100345,2025-08-25,2025-08-31,909872.42,11,CASH_BUSINESS,FALSE
CU-100345,2025-09-01,2025-09-07,803855.58,7,CASH_BUSINESS,FALSE
CU-100345,2025-09-29,2025-10-05,864766.70,2,CASH_BUSINESS,FALSE
CU-100345,2025-11-10,2025-11-16,955459.01,2,CASH_BUSINESS,FALSE
CU-100345,2025-11-17,2025-11-23,875397.42,12,CASH_BUSINESS,FALSE
CU-100345,2025-12-08,2025-12-14,975784.49,3,CASH_BUSINESS,FALSE
CU-100345,2025-12-15,2025-12-21,970963.83,12,CASH_BUSINESS,FALSE
CU-100345,2025-12-22,2025-12-28,898285.70,11,CASH_BUSINESS,FALSE
CU-100345,2025-12-29,2026-01-04,810388.19,9,CASH_BUSINESS,FALSE
CU-100345,2026-01-26,2026-02-01,860146.11,12,CASH_BUSINESS,FALSE
CU-100345,2026-02-02,2026-02-08,894310.62,12,CASH_BUSINESS,FALSE
CU-100345,2026-04-06,2026-04-12,965629.63,12,CASH_BUSINESS,FALSE
CU-100345,2026-04-20,2026-04-26,937586.91,2,CASH_BUSINESS,FALSE
CU-100345,2026-05-11,2026-05-17,942633.97,6,CASH_BUSINESS,FALSE
CU-100345,2026-05-25,2026-05-31,946664.39,6,CASH_BUSINESS,FALSE
CU-100345,2026-06-15,2026-06-21,947231.37,9,CASH_BUSINESS,FALSE
CU-100345,2026-06-22,2026-06-28,990286.51,3,CASH_BUSINESS,FALSE
CU-100345,2026-07-20,2026-07-26,992822.52,12,CASH_BUSINESS,FALSE
CU-100349,2026-03-16,2026-03-22,891755.77,4,LAYERING,TRUE
CU-100350,2025-08-18,2025-08-24,857555.63,2,CASH_BUSINESS,FALSE
CU-100350,2025-09-01,2025-09-07,956391.92,6,CASH_BUSINESS,FALSE
CU-100350,2025-09-22,2025-09-28,805958.65,5,CASH_BUSINESS,FALSE
CU-100350,2025-09-29,2025-10-05,886658.77,6,CASH_BUSINESS,FALSE
CU-100350,2025-10-06,2025-10-12,849136.30,5,CASH_BUSINESS,FALSE
CU-100350,2025-10-13,2025-10-19,871758.18,2,CASH_BUSINESS,FALSE
CU-100350,2025-10-20,2025-10-26,906786.03,5,CASH_BUSINESS,FALSE
CU-100350,2025-12-01,2025-12-07,959028.48,7,CASH_BUSINESS,FALSE
CU-100350,2025-12-08,2025-12-14,963307.08,3,CASH_BUSINESS,FALSE
CU-100350,2025-12-15,2025-12-21,963583.67,6,CASH_BUSINESS,FALSE
CU-100350,2025-12-22,2025-12-28,955984.58,5,CASH_BUSINESS,FALSE
CU-100350,2025-12-29,2026-01-04,815000.02,7,CASH_BUSINESS,FALSE
CU-100352,2026-03-02,2026-03-08,830249.08,3,MULE,TRUE
CU-100352,2026-03-09,2026-03-15,960408.22,4,MULE,TRUE
CU-100352,2026-03-30,2026-04-05,806551.36,6,MULE,TRUE
CU-100352,2026-04-06,2026-04-12,882028.18,2,MULE,TRUE
CU-100352,2026-08-03,2026-08-09,969097.41,4,MULE,TRUE
CU-100353,2025-08-04,2025-08-10,943053.96,11,CASH_BUSINESS,FALSE
CU-100353,2025-10-06,2025-10-12,811284.44,6,CASH_BUSINESS,FALSE
CU-100353,2025-10-13,2025-10-19,916713.00,8,CASH_BUSINESS,FALSE
CU-100353,2025-12-15,2025-12-21,847280.61,8,CASH_BUSINESS,FALSE
CU-100353,2025-12-22,2025-12-28,855111.17,12,CASH_BUSINESS,FALSE
CU-100353,2026-03-02,2026-03-08,856368.47,7,CASH_BUSINESS,FALSE
CU-100353,2026-03-30,2026-04-05,980540.09,6,CASH_BUSINESS,FALSE
CU-100353,2026-05-18,2026-05-24,956145.06,10,CASH_BUSINESS,FALSE
CU-100353,2026-07-06,2026-07-12,855642.90,5,CASH_BUSINESS,FALSE
CU-100353,2026-08-03,2026-08-09,989910.23,5,CASH_BUSINESS,FALSE
CU-100355,2025-08-11,2025-08-17,841032.84,9,CASH_BUSINESS,FALSE
CU-100355,2025-10-13,2025-10-19,993255.10,12,CASH_BUSINESS,FALSE
CU-100355,2025-10-20,2025-10-26,971048.26,6,CASH_BUSINESS,FALSE
CU-100363,2025-10-13,2025-10-19,894796.70,5,MULE,TRUE
CU-100363,2025-10-20,2025-10-26,813294.25,5,MULE,TRUE
CU-100363,2025-10-27,2025-11-02,820990.52,6,MULE,TRUE
CU-100363,2025-11-03,2025-11-09,971026.90,7,MULE,TRUE
CU-100363,2025-11-17,2025-11-23,888657.50,5,MULE,TRUE
CU-100363,2025-11-24,2025-11-30,846904.54,4,MULE,TRUE
CU-100363,2025-12-01,2025-12-07,825074.50,4,MULE,TRUE
CU-100363,2025-12-08,2025-12-14,882975.99,2,MULE,TRUE
CU-100363,2026-05-25,2026-05-31,905336.23,8,MULE,TRUE
CU-100363,2026-06-08,2026-06-14,932653.71,5,MULE,TRUE
CU-100363,2026-06-15,2026-06-21,891066.24,3,MULE,TRUE
CU-100363,2026-06-22,2026-06-28,852665.80,3,MULE,TRUE
CU-100363,2026-06-29,2026-07-05,859646.22,5,MULE,TRUE
CU-100363,2026-07-06,2026-07-12,942886.27,7,MULE,TRUE
CU-100363,2026-07-13,2026-07-19,852856.58,7,MULE,TRUE
CU-100363,2026-07-20,2026-07-26,867152.17,2,MULE,TRUE
CU-100370,2025-09-15,2025-09-21,807759.95,12,CASH_BUSINESS,FALSE
CU-100375,2025-08-18,2025-08-24,879674.33,7,MULE,TRUE
CU-100375,2025-09-01,2025-09-07,938293.39,6,MULE,TRUE
CU-100375,2025-09-15,2025-09-21,946884.86,3,MULE,TRUE
CU-100375,2025-10-13,2025-10-19,972375.74,6,MULE,TRUE
CU-100390,2025-07-28,2025-08-03,858673.84,6,MULE,TRUE
CU-100390,2025-08-04,2025-08-10,848043.65,4,MULE,TRUE
CU-100390,2025-08-25,2025-08-31,823901.80,6,MULE,TRUE
CU-100390,2025-09-01,2025-09-07,823045.69,5,MULE,TRUE
CU-100390,2025-09-08,2025-09-14,842905.05,5,MULE,TRUE
CU-100390,2025-09-15,2025-09-21,851525.91,2,MULE,TRUE
CU-100390,2025-12-15,2025-12-21,812239.64,2,MULE,TRUE
CU-100390,2025-12-22,2025-12-28,939822.21,8,MULE,TRUE
CU-100390,2025-12-29,2026-01-04,819264.22,7,MULE,TRUE
CU-100390,2026-01-05,2026-01-11,855350.42,3,MULE,TRUE
CU-100390,2026-01-19,2026-01-25,942919.57,6,MULE,TRUE
CU-100390,2026-01-26,2026-02-01,824614.32,5,MULE,TRUE
CU-100390,2026-02-02,2026-02-08,829140.32,2,MULE,TRUE
CU-100390,2026-02-09,2026-02-15,829931.12,2,MULE,TRUE
CU-100390,2026-02-16,2026-02-22,946574.74,5,MULE,TRUE
CU-100390,2026-03-02,2026-03-08,924005.79,2,MULE,TRUE
CU-100390,2026-03-09,2026-03-15,911401.14,5,MULE,TRUE
CU-100390,2026-04-06,2026-04-12,927326.41,5,MULE,TRUE
CU-100390,2026-04-13,2026-04-19,811769.55,7,MULE,TRUE
CU-100390,2026-04-20,2026-04-26,897141.71,5,MULE,TRUE
CU-100390,2026-05-04,2026-05-10,863939.61,5,MULE,TRUE
CU-100390,2026-05-11,2026-05-17,948800.51,5,MULE,TRUE
CU-100390,2026-05-18,2026-05-24,878477.52,5,MULE,TRUE
CU-100390,2026-05-25,2026-05-31,878447.04,4,MULE,TRUE
CU-100390,2026-06-01,2026-06-07,862497.63,4,MULE,TRUE
CU-100393,2026-06-15,2026-06-21,800932.84,12,CASH_BUSINESS,FALSE
CU-100401,2025-09-29,2025-10-05,896591.77,6,MULE,TRUE
CU-100401,2025-11-03,2025-11-09,851256.03,4,MULE,TRUE
CU-100401,2026-07-20,2026-07-26,830186.93,5,MULE,TRUE
CU-100401,2026-07-27,2026-08-02,978613.36,5,MULE,TRUE
CU-100401,2026-08-03,2026-08-09,875153.77,2,MULE,TRUE
CU-100402,2025-08-25,2025-08-31,839035.87,9,CASH_BUSINESS,FALSE
CU-100402,2025-09-01,2025-09-07,897288.86,11,CASH_BUSINESS,FALSE
CU-100402,2025-11-10,2025-11-16,841285.68,8,CASH_BUSINESS,FALSE
CU-100402,2026-01-19,2026-01-25,903767.59,6,CASH_BUSINESS,FALSE
CU-100402,2026-02-02,2026-02-08,948858.78,2,CASH_BUSINESS,FALSE
CU-100402,2026-02-23,2026-03-01,844738.28,9,CASH_BUSINESS,FALSE
CU-100402,2026-03-09,2026-03-15,859281.87,6,CASH_BUSINESS,FALSE
CU-100402,2026-03-16,2026-03-22,832641.70,5,CASH_BUSINESS,FALSE
CU-100402,2026-07-20,2026-07-26,858823.20,7,CASH_BUSINESS,FALSE
CU-100409,2025-06-30,2025-07-06,863544.99,11,CASH_BUSINESS,FALSE
CU-100409,2025-07-07,2025-07-13,837020.01,5,CASH_BUSINESS,FALSE
CU-100409,2025-08-04,2025-08-10,894192.55,9,CASH_BUSINESS,FALSE
CU-100409,2025-08-18,2025-08-24,972500.73,9,CASH_BUSINESS,FALSE
CU-100409,2025-09-22,2025-09-28,900548.40,11,CASH_BUSINESS,FALSE
CU-100409,2025-10-06,2025-10-12,956488.03,9,CASH_BUSINESS,FALSE
CU-100409,2025-10-27,2025-11-02,873348.90,2,CASH_BUSINESS,FALSE
CU-100409,2025-11-17,2025-11-23,913810.78,12,CASH_BUSINESS,FALSE
CU-100409,2025-12-22,2025-12-28,914485.98,5,CASH_BUSINESS,FALSE
CU-100409,2026-02-23,2026-03-01,834154.15,9,CASH_BUSINESS,FALSE
CU-100409,2026-05-04,2026-05-10,979716.36,11,CASH_BUSINESS,FALSE
CU-100409,2026-06-22,2026-06-28,912960.24,6,CASH_BUSINESS,FALSE
CU-100409,2026-07-20,2026-07-26,881805.45,5,CASH_BUSINESS,FALSE
CU-100409,2026-07-27,2026-08-02,811005.92,6,CASH_BUSINESS,FALSE
CU-100416,2025-08-18,2025-08-24,922586.63,8,CASH_BUSINESS,FALSE
CU-100416,2025-08-25,2025-08-31,821863.93,5,CASH_BUSINESS,FALSE
CU-100416,2025-09-15,2025-09-21,992919.95,9,CASH_BUSINESS,FALSE
CU-100416,2025-10-06,2025-10-12,860647.32,5,CASH_BUSINESS,FALSE
CU-100416,2025-11-03,2025-11-09,872866.93,9,CASH_BUSINESS,FALSE
CU-100416,2025-11-10,2025-11-16,911603.30,8,CASH_BUSINESS,FALSE
CU-100416,2025-12-01,2025-12-07,957296.78,11,CASH_BUSINESS,FALSE
CU-100416,2025-12-15,2025-12-21,916275.80,7,CASH_BUSINESS,FALSE
CU-100416,2026-03-16,2026-03-22,949535.02,8,CASH_BUSINESS,FALSE
CU-100416,2026-04-13,2026-04-19,872524.38,9,CASH_BUSINESS,FALSE
CU-100420,2025-06-30,2025-07-06,801877.65,10,CASH_BUSINESS,FALSE
CU-100420,2025-07-14,2025-07-20,802391.08,10,CASH_BUSINESS,FALSE
CU-100420,2025-08-18,2025-08-24,835568.49,12,CASH_BUSINESS,FALSE
CU-100420,2025-08-25,2025-08-31,886297.27,11,CASH_BUSINESS,FALSE
CU-100420,2025-10-06,2025-10-12,986877.00,9,CASH_BUSINESS,FALSE
CU-100420,2025-12-01,2025-12-07,949644.76,7,CASH_BUSINESS,FALSE
CU-100420,2025-12-15,2025-12-21,835724.08,13,CASH_BUSINESS,FALSE
CU-100420,2026-01-05,2026-01-11,885673.61,5,CASH_BUSINESS,FALSE
CU-100420,2026-01-12,2026-01-18,813741.01,2,CASH_BUSINESS,FALSE
CU-100420,2026-01-19,2026-01-25,939086.87,11,CASH_BUSINESS,FALSE
CU-100420,2026-04-06,2026-04-12,989169.16,11,CASH_BUSINESS,FALSE
CU-100420,2026-04-20,2026-04-26,963994.38,11,CASH_BUSINESS,FALSE
CU-100420,2026-04-27,2026-05-03,981715.72,6,CASH_BUSINESS,FALSE
CU-100420,2026-06-15,2026-06-21,908286.09,11,CASH_BUSINESS,FALSE
CU-100420,2026-06-22,2026-06-28,873547.44,10,CASH_BUSINESS,FALSE
CU-100420,2026-07-20,2026-07-26,959696.98,12,CASH_BUSINESS,FALSE
CU-100427,2025-10-27,2025-11-02,861617.39,2,CASH_BUSINESS,FALSE
CU-100427,2026-05-11,2026-05-17,854131.41,8,CASH_BUSINESS,FALSE
CU-100427,2026-07-13,2026-07-19,855366.68,11,CASH_BUSINESS,FALSE
CU-100427,2026-08-03,2026-08-09,999821.97,6,CASH_BUSINESS,FALSE
CU-100438,2025-07-14,2025-07-20,977310.88,8,CASH_BUSINESS,FALSE
CU-100438,2025-08-18,2025-08-24,928804.46,5,CASH_BUSINESS,FALSE
CU-100438,2025-10-13,2025-10-19,862150.84,5,CASH_BUSINESS,FALSE
CU-100438,2025-10-27,2025-11-02,977789.23,6,CASH_BUSINESS,FALSE
CU-100438,2025-11-03,2025-11-09,919789.21,5,CASH_BUSINESS,FALSE
CU-100438,2026-03-23,2026-03-29,868106.71,6,CASH_BUSINESS,FALSE
CU-100438,2026-06-01,2026-06-07,934576.01,12,CASH_BUSINESS,FALSE
CU-100438,2026-06-29,2026-07-05,982351.55,7,CASH_BUSINESS,FALSE
CU-100442,2026-07-06,2026-07-12,905681.01,4,MULE,TRUE
CU-100442,2026-07-27,2026-08-02,934563.01,3,MULE,TRUE
CU-100442,2026-08-03,2026-08-09,910026.23,4,MULE,TRUE
CU-100446,2025-07-07,2025-07-13,874040.01,5,CASH_BUSINESS,FALSE
CU-100446,2025-08-18,2025-08-24,962379.70,6,CASH_BUSINESS,FALSE
CU-100446,2025-09-01,2025-09-07,970067.98,11,CASH_BUSINESS,FALSE
CU-100446,2025-09-15,2025-09-21,932903.32,8,CASH_BUSINESS,FALSE
CU-100446,2025-09-22,2025-09-28,961976.05,5,CASH_BUSINESS,FALSE
CU-100446,2025-10-27,2025-11-02,966647.63,11,CASH_BUSINESS,FALSE
